campaign_id,simulation_id,pair_id,phase,selection_stratum,geometry,panel_a_in,panel_b_in,case,theta1,theta2,case_formula,group_key,result_status
UV3S1,UV3S1-P015-6x8-Case2,P015,pilot,uniform_grid,6x8,6.0,8.0,Case2,30,-9,[[+/-theta1]/[+/-theta2]]4,Case2|30|-9,planned_blind
UV3S1,UV3S1-P015-6x8-Case3,P015,pilot,uniform_grid,6x8,6.0,8.0,Case3,30,-9,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|30|-9,planned_blind
UV3S1,UV3S1-P015-6x8-Case4,P015,pilot,uniform_grid,6x8,6.0,8.0,Case4,30,-9,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|30|-9,planned_blind
UV3S1,UV3S1-P015-8x8-Case2,P015,pilot,uniform_grid,8x8,8.0,8.0,Case2,30,-9,[[+/-theta1]/[+/-theta2]]4,Case2|30|-9,planned_blind
UV3S1,UV3S1-P015-8x8-Case3,P015,pilot,uniform_grid,8x8,8.0,8.0,Case3,30,-9,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|30|-9,planned_blind
UV3S1,UV3S1-P015-8x8-Case4,P015,pilot,uniform_grid,8x8,8.0,8.0,Case4,30,-9,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|30|-9,planned_blind
UV3S1,UV3S1-P016-6x4-Case2,P016,pilot,uniform_grid,6x4,6.0,4.0,Case2,31,-68,[[+/-theta1]/[+/-theta2]]4,Case2|31|-68,planned_blind
UV3S1,UV3S1-P016-6x4-Case3,P016,pilot,uniform_grid,6x4,6.0,4.0,Case3,31,-68,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|31|-68,planned_blind
UV3S1,UV3S1-P016-6x4-Case4,P016,pilot,uniform_grid,6x4,6.0,4.0,Case4,31,-68,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|31|-68,planned_blind
UV3S1,UV3S1-P016-6x8-Case2,P016,pilot,uniform_grid,6x8,6.0,8.0,Case2,31,-68,[[+/-theta1]/[+/-theta2]]4,Case2|31|-68,planned_blind
UV3S1,UV3S1-P016-6x8-Case3,P016,pilot,uniform_grid,6x8,6.0,8.0,Case3,31,-68,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|31|-68,planned_blind
UV3S1,UV3S1-P016-6x8-Case4,P016,pilot,uniform_grid,6x8,6.0,8.0,Case4,31,-68,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|31|-68,planned_blind
UV3S1,UV3S1-P016-8x8-Case2,P016,pilot,uniform_grid,8x8,8.0,8.0,Case2,31,-68,[[+/-theta1]/[+/-theta2]]4,Case2|31|-68,planned_blind
UV3S1,UV3S1-P016-8x8-Case3,P016,pilot,uniform_grid,8x8,8.0,8.0,Case3,31,-68,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|31|-68,planned_blind
UV3S1,UV3S1-P016-8x8-Case4,P016,pilot,uniform_grid,8x8,8.0,8.0,Case4,31,-68,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|31|-68,planned_blind
UV3S1,UV3S1-P017-6x4-Case2,P017,pilot,uniform_grid,6x4,6.0,4.0,Case2,47,82,[[+/-theta1]/[+/-theta2]]4,Case2|47|82,planned_blind
UV3S1,UV3S1-P017-6x4-Case3,P017,pilot,uniform_grid,6x4,6.0,4.0,Case3,47,82,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|47|82,planned_blind
UV3S1,UV3S1-P017-6x4-Case4,P017,pilot,uniform_grid,6x4,6.0,4.0,Case4,47,82,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|47|82,planned_blind
UV3S1,UV3S1-P017-6x8-Case2,P017,pilot,uniform_grid,6x8,6.0,8.0,Case2,47,82,[[+/-theta1]/[+/-theta2]]4,Case2|47|82,planned_blind
UV3S1,UV3S1-P017-6x8-Case3,P017,pilot,uniform_grid,6x8,6.0,8.0,Case3,47,82,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|47|82,planned_blind
UV3S1,UV3S1-P017-6x8-Case4,P017,pilot,uniform_grid,6x8,6.0,8.0,Case4,47,82,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|47|82,planned_blind
UV3S1,UV3S1-P017-8x8-Case2,P017,pilot,uniform_grid,8x8,8.0,8.0,Case2,47,82,[[+/-theta1]/[+/-theta2]]4,Case2|47|82,planned_blind
UV3S1,UV3S1-P017-8x8-Case3,P017,pilot,uniform_grid,8x8,8.0,8.0,Case3,47,82,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|47|82,planned_blind
UV3S1,UV3S1-P017-8x8-Case4,P017,pilot,uniform_grid,8x8,8.0,8.0,Case4,47,82,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|47|82,planned_blind
UV3S1,UV3S1-P018-6x4-Case2,P018,pilot,uniform_grid,6x4,6.0,4.0,Case2,48,66,[[+/-theta1]/[+/-theta2]]4,Case2|48|66,planned_blind
UV3S1,UV3S1-P018-6x4-Case3,P018,pilot,uniform_grid,6x4,6.0,4.0,Case3,48,66,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|48|66,planned_blind
UV3S1,UV3S1-P018-6x4-Case4,P018,pilot,uniform_grid,6x4,6.0,4.0,Case4,48,66,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|48|66,planned_blind
UV3S1,UV3S1-P018-6x8-Case2,P018,pilot,uniform_grid,6x8,6.0,8.0,Case2,48,66,[[+/-theta1]/[+/-theta2]]4,Case2|48|66,planned_blind
UV3S1,UV3S1-P018-6x8-Case3,P018,pilot,uniform_grid,6x8,6.0,8.0,Case3,48,66,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|48|66,planned_blind
UV3S1,UV3S1-P018-6x8-Case4,P018,pilot,uniform_grid,6x8,6.0,8.0,Case4,48,66,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|48|66,planned_blind
UV3S1,UV3S1-P018-8x8-Case2,P018,pilot,uniform_grid,8x8,8.0,8.0,Case2,48,66,[[+/-theta1]/[+/-theta2]]4,Case2|48|66,planned_blind
UV3S1,UV3S1-P018-8x8-Case3,P018,pilot,uniform_grid,8x8,8.0,8.0,Case3,48,66,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|48|66,planned_blind
UV3S1,UV3S1-P018-8x8-Case4,P018,pilot,uniform_grid,8x8,8.0,8.0,Case4,48,66,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|48|66,planned_blind
UV3S1,UV3S1-P019-6x4-Case2,P019,pilot,uniform_grid,6x4,6.0,4.0,Case2,68,-79,[[+/-theta1]/[+/-theta2]]4,Case2|68|-79,planned_blind
UV3S1,UV3S1-P019-6x4-Case3,P019,pilot,uniform_grid,6x4,6.0,4.0,Case3,68,-79,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|68|-79,planned_blind
UV3S1,UV3S1-P019-6x4-Case4,P019,pilot,uniform_grid,6x4,6.0,4.0,Case4,68,-79,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|68|-79,planned_blind
UV3S1,UV3S1-P019-6x8-Case2,P019,pilot,uniform_grid,6x8,6.0,8.0,Case2,68,-79,[[+/-theta1]/[+/-theta2]]4,Case2|68|-79,planned_blind
UV3S1,UV3S1-P019-6x8-Case3,P019,pilot,uniform_grid,6x8,6.0,8.0,Case3,68,-79,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|68|-79,planned_blind
UV3S1,UV3S1-P019-6x8-Case4,P019,pilot,uniform_grid,6x8,6.0,8.0,Case4,68,-79,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|68|-79,planned_blind
UV3S1,UV3S1-P019-8x8-Case2,P019,pilot,uniform_grid,8x8,8.0,8.0,Case2,68,-79,[[+/-theta1]/[+/-theta2]]4,Case2|68|-79,planned_blind
UV3S1,UV3S1-P019-8x8-Case3,P019,pilot,uniform_grid,8x8,8.0,8.0,Case3,68,-79,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|68|-79,planned_blind
UV3S1,UV3S1-P019-8x8-Case4,P019,pilot,uniform_grid,8x8,8.0,8.0,Case4,68,-79,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|68|-79,planned_blind
UV3S1,UV3S1-P020-6x4-Case2,P020,pilot,uniform_grid,6x4,6.0,4.0,Case2,89,-39,[[+/-theta1]/[+/-theta2]]4,Case2|89|-39,planned_blind
UV3S1,UV3S1-P020-6x4-Case3,P020,pilot,uniform_grid,6x4,6.0,4.0,Case3,89,-39,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|89|-39,planned_blind
UV3S1,UV3S1-P020-6x4-Case4,P020,pilot,uniform_grid,6x4,6.0,4.0,Case4,89,-39,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|89|-39,planned_blind
UV3S1,UV3S1-P020-6x8-Case2,P020,pilot,uniform_grid,6x8,6.0,8.0,Case2,89,-39,[[+/-theta1]/[+/-theta2]]4,Case2|89|-39,planned_blind
UV3S1,UV3S1-P020-6x8-Case3,P020,pilot,uniform_grid,6x8,6.0,8.0,Case3,89,-39,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|89|-39,planned_blind
UV3S1,UV3S1-P020-6x8-Case4,P020,pilot,uniform_grid,6x8,6.0,8.0,Case4,89,-39,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|89|-39,planned_blind
UV3S1,UV3S1-P020-8x8-Case2,P020,pilot,uniform_grid,8x8,8.0,8.0,Case2,89,-39,[[+/-theta1]/[+/-theta2]]4,Case2|89|-39,planned_blind
UV3S1,UV3S1-P020-8x8-Case3,P020,pilot,uniform_grid,8x8,8.0,8.0,Case3,89,-39,[[+/-theta1]/[+/-theta2]/[-/+theta1]/[-/+theta2]]2,Case3|89|-39,planned_blind
UV3S1,UV3S1-P020-8x8-Case4,P020,pilot,uniform_grid,8x8,8.0,8.0,Case4,89,-39,[([+/-theta1]/[+/-theta2])2 / ([-/+theta1]/[-/+theta2])2],Case4|89|-39,planned_blind
